pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,5,4.0
doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,4,3.0
empty_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,3,2.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||regular_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,2,1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,11,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single,6,-1.0
empty_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,4,-1.0
regular_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,3,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_raider_early_zero,2,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_high,2,-1.0
