pattern,support,gain
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single||doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,11,10.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,9,8.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero||doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,8,7.0
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single||doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,6,5.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero||bonus_success_Bengal_Warriors_vs_Patna_Pirates_unknown_early_zero,4,3.0
bonus_success_Bengal_Warriors_vs_Patna_Pirates_unknown_early_zero||doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,4,3.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,30,-1.0
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,24,-1.0
bonus_success_Bengal_Warriors_vs_Patna_Pirates_unknown_early_zero,8,-1.0
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_high,4,-1.0
