pattern,support,gain
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,9,17.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,6,17.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,16,15.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single,5,9.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,5,9.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single,6,5.0
doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,6,5.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,29,-1.0
doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
empty_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,4,-1.0
