pattern,support,gain
doordie_success_nan_vs_Puneri_Paltan_none_early_single||bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero||doordie_success_nan_vs_Puneri_Paltan_none_early_single,2,3.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single||doordie_success_nan_vs_Puneri_Paltan_none_early_single||doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,2,3.0
bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero||doordie_success_nan_vs_Puneri_Paltan_none_early_single,3,2.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single||bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero,2,1.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single||doordie_success_nan_vs_Puneri_Paltan_none_early_single,2,1.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single||doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,2,1.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single,7,-1.0
bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero,3,-1.0
doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,2,-1.0
bonus_success_nan_vs_Puneri_Paltan_null_early_zero,1,-1.0
