pattern,support,gain
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,5,9.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,9,8.0
doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,9,8.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,8,7.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,4,7.0
doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,7,6.0
bonus_success_Puneri_Paltan_vs_U.P._Yoddha_null_early_zero||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,4,3.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,22,-1.0
doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,21,-1.0
bonus_success_Puneri_Paltan_vs_U.P._Yoddha_null_early_zero,7,-1.0
