pattern,support,gain
doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single,11,10.0
bonus_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_null_early_zero||doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single,5,4.0
doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single,28,-1.0
doordie_unknown_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_zero,15,-1.0
bonus_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_null_early_zero,13,-1.0
doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero,10,-1.0
regular_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single,9,-1.0
doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
empty_unknown_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_zero,6,-1.0
doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_high,5,-1.0
