pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,4,7.0
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,7,6.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero,6,5.0
doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Telugu_Titans_vs_Tamil_Thalaivas_none_early_single,6,5.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,4,3.0
doordie_success_Telugu_Titans_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero,4,3.0
doordie_unknown_Telugu_Titans_vs_Tamil_Thalaivas_none_early_zero,13,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,12,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero,11,-1.0
doordie_success_Telugu_Titans_vs_Tamil_Thalaivas_none_early_single,9,-1.0
