pattern,support,gain
empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero||empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero,3,2.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,2,1.0
allout_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,1,0.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero,1,0.0
empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero||doordie_success_U_Mumba_vs_Puneri_Paltan_none_early_single,1,0.0
doordie_success_U_Mumba_vs_Puneri_Paltan_none_early_single||empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero,1,0.0
empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero,5,-1.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,3,-1.0
allout_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,1,-1.0
doordie_success_U_Mumba_vs_Puneri_Paltan_none_early_single,1,-1.0
