pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,2,3.0
doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,3,2.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_unknown_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,2,1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,2,1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,2,1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,8,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,6,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_unknown_early_zero,2,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,2,-1.0
doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero,2,-1.0
