pattern,support,gain
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero||bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,7,6.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,7,6.0
empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,6,5.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero||empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,6,5.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,5,4.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,21,-1.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,20,-1.0
empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,15,-1.0
regular_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,12,-1.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,11,-1.0
