pattern,support,gain
regular_success_Puneri_Paltan_vs_U_Mumba_none_early_single||regular_success_Puneri_Paltan_vs_U_Mumba_none_early_single,11,10.0
doordie_unknown_Puneri_Paltan_vs_U_Mumba_none_early_zero||doordie_success_Puneri_Paltan_vs_U_Mumba_none_early_single,10,9.0
doordie_unknown_Puneri_Paltan_vs_U_Mumba_none_early_zero||doordie_unknown_Puneri_Paltan_vs_U_Mumba_none_early_zero,10,9.0
doordie_success_Puneri_Paltan_vs_U_Mumba_none_early_single||doordie_unknown_Puneri_Paltan_vs_U_Mumba_none_early_zero,8,7.0
doordie_unknown_Puneri_Paltan_vs_U_Mumba_none_early_zero,28,-1.0
doordie_success_Puneri_Paltan_vs_U_Mumba_none_early_single,24,-1.0
empty_unknown_Puneri_Paltan_vs_U_Mumba_none_early_zero,21,-1.0
regular_success_Puneri_Paltan_vs_U_Mumba_none_early_single,20,-1.0
bonus_success_Puneri_Paltan_vs_U_Mumba_null_early_zero,8,-1.0
bonus_success_Puneri_Paltan_vs_U_Mumba_unknown_early_zero,8,-1.0
