pattern,support,gain
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single||doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single||doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,8,15.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single||doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,13,12.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,11,10.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,7,6.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,7,6.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,31,-1.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,20,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero,8,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero,8,-1.0
doordie_success_Tamil_Thalaivas_vs_Patna_Pirates_none_early_single,6,-1.0
