pattern,support,gain
empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero,10,29.0
empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero,11,21.0
empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero,12,11.0
empty_unknown_Haryana_Steelers_vs_UP_Yoddhas_none_early_zero,13,-1.0
