pattern,support,gain
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,8,7.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,5,4.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,4,3.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,4,3.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,4,3.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single,18,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,14,-1.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,13,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_none_early_zero,3,-1.0
doordie_success_nan_vs_Bengaluru_Bulls_none_early_single,3,-1.0
