pattern,support,gain
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,10,9.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero||bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,7,6.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||regular_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,4,3.0
regular_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,4,3.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,4,3.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,21,-1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,14,-1.0
regular_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,6,-1.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,4,-1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,3,-1.0
