pattern,support,gain
doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single,10,9.0
bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single,4,7.0
doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single,4,7.0
doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero,5,4.0
bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single,5,4.0
bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero||bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero,5,4.0
bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero,3,2.0
doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single,18,-1.0
bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero,13,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero,10,-1.0
