pattern,support,gain
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,3,8.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,4,7.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,7,6.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,3,5.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,3,5.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero||doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,5,4.0
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,3,2.0
doordie_unknown_U_Mumba_vs_Tamil_Thalaivas_none_early_zero,13,-1.0
doordie_success_U_Mumba_vs_Tamil_Thalaivas_none_early_single,6,-1.0
doordie_unknown_Puneri_Paltan_vs_Tamil_Thalaivas_none_early_zero,2,-1.0
