pattern,support,gain
bonus_success_Bengaluru_Bulls_vs_Bengal_Warriors_null_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero,2,3.0
empty_unknown_Dabang_Delhi_vs_Bengal_Warriors_none_early_zero||empty_unknown_Dabang_Delhi_vs_Bengal_Warriors_none_early_zero||regular_success_Dabang_Delhi_vs_Bengal_Warriors_none_early_single,2,3.0
doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero,3,2.0
bonus_success_Bengaluru_Bulls_vs_Bengal_Warriors_null_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero,2,1.0
empty_unknown_Dabang_Delhi_vs_Bengal_Warriors_none_early_zero||empty_unknown_Dabang_Delhi_vs_Bengal_Warriors_none_early_zero,2,1.0
empty_unknown_Dabang_Delhi_vs_Bengal_Warriors_none_early_zero||regular_success_Dabang_Delhi_vs_Bengal_Warriors_none_early_single,2,1.0
doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero,6,-1.0
empty_unknown_Dabang_Delhi_vs_Bengal_Warriors_none_early_zero,4,-1.0
bonus_success_Bengaluru_Bulls_vs_Bengal_Warriors_null_early_zero,2,-1.0
regular_success_Dabang_Delhi_vs_Bengal_Warriors_none_early_single,2,-1.0
