pattern,support,gain
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,3,8.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,4,7.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,6,5.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,2,3.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,2,1.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,9,-1.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,2,-1.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single,2,-1.0
regular_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,1,-1.0
bonus_success_nan_vs_Tamil_Thalaivas_null_early_zero,1,-1.0
