pattern,support,gain
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,49,48.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,22,43.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,21,20.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||bonus_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_unknown_early_zero,17,16.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,16,15.0
bonus_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_unknown_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,13,12.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,103,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,42,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_unknown_early_zero,36,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_high,20,-1.0
