pattern,support,gain
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single||doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,3,5.0
doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single||doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single,5,4.0
doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single||doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single,5,4.0
doordie_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,12,-1.0
doordie_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single,11,-1.0
bonus_success_Haryana_Steelers_vs_Patna_Pirates_nan_early_zero,4,-1.0
bonus_success_Haryana_Steelers_vs_Patna_Pirates_null_early_zero,3,-1.0
regular_success_Haryana_Steelers_vs_Patna_Pirates_none_early_single,3,-1.0
