pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,3,5.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,5,4.0
doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero,2,3.0
doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero,3,2.0
doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single||doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero,2,1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,7,-1.0
doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero,7,-1.0
doordie_success_Telugu_Titans_vs_Haryana_Steelers_none_early_single,3,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_right_cover_early_zero,2,-1.0
bonus_success_Telugu_Titans_vs_Haryana_Steelers_all_rounder_early_zero,2,-1.0
