pattern,support,gain
bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero||doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero,4,3.0
doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero||bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero,3,2.0
doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero||doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero,3,2.0
bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero||bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero,3,2.0
doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero||doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single,2,1.0
doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single||doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero,2,1.0
bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero||doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single,2,1.0
bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero,9,-1.0
doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero,9,-1.0
doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single,4,-1.0
