pattern,support,gain
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,6,17.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,7,13.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,10,9.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_raider_early_zero,4,3.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,3,2.0
bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_raider_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,3,2.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,21,-1.0
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_raider_early_zero,5,-1.0
