pattern,support,gain
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,2,3.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero,2,1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,2,1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_defender_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,4,-1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero,3,-1.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,3,-1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_defender_early_zero,1,-1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_right_corner_early_zero,1,-1.0
