pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,11,10.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,5,9.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,5,9.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,9,8.0
doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,8,7.0
doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,6,5.0
doordie_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,30,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,25,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_left_corner_early_zero,5,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_null_early_zero,4,-1.0
