pattern,support,gain
doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero,2,3.0
doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero,3,2.0
bonus_success_Telugu_Titans_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero,1,0.0
doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single,1,0.0
doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero,1,0.0
doordie_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero,5,-1.0
doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_single,3,-1.0
bonus_success_Telugu_Titans_vs_Dabang_Delhi_K.C._unknown_early_zero,1,-1.0
doordie_success_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_high,1,-1.0
empty_unknown_Telugu_Titans_vs_Dabang_Delhi_K.C._none_early_zero,1,-1.0
