pattern,support,gain
empty_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,2,1.0
doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single,1,0.0
doordie_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,1,0.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||regular_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,1,0.0
empty_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,3,-1.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,2,-1.0
regular_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,2,-1.0
doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single,2,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero,1,-1.0
doordie_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single,1,-1.0
