pattern,support,gain
doordie_success_nan_vs_Patna_Pirates_none_early_single||doordie_unknown_nan_vs_Patna_Pirates_none_early_zero||doordie_unknown_nan_vs_Patna_Pirates_none_early_zero,2,3.0
bonus_success_nan_vs_Patna_Pirates_null_early_zero||doordie_success_nan_vs_Patna_Pirates_none_early_single,2,1.0
doordie_success_nan_vs_Patna_Pirates_none_early_single||doordie_unknown_nan_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_unknown_nan_vs_Patna_Pirates_none_early_zero||doordie_unknown_nan_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_unknown_nan_vs_Patna_Pirates_none_early_zero,4,-1.0
doordie_success_nan_vs_Patna_Pirates_none_early_single,3,-1.0
bonus_success_nan_vs_Patna_Pirates_null_early_zero,2,-1.0
bonus_success_nan_vs_Patna_Pirates_nan_early_zero,1,-1.0
regular_success_nan_vs_Patna_Pirates_none_early_single,1,-1.0
bonus_success_nan_vs_Patna_Pirates_none_early_zero,1,-1.0
