pattern,support,gain
doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero,4,7.0
doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single,6,5.0
doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero,6,5.0
doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single,3,5.0
doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero,11,-1.0
doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single,11,-1.0
bonus_success_U_Mumba_vs_Jaipur_Pink_Panthers_right_corner_early_zero,2,-1.0
regular_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single,2,-1.0
regular_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero,2,-1.0
