pattern,support,gain
bonus_success_Haryana_Steelers_vs_U.P._Yoddha_null_early_zero||bonus_success_Haryana_Steelers_vs_U.P._Yoddha_null_early_zero,4,3.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single||doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,4,3.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single||doordie_unknown_Patna_Pirates_vs_U.P._Yoddha_none_early_zero,3,2.0
doordie_unknown_Haryana_Steelers_vs_U.P._Yoddha_none_early_zero||doordie_success_Haryana_Steelers_vs_U.P._Yoddha_none_early_single,2,1.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,9,-1.0
doordie_unknown_Patna_Pirates_vs_U.P._Yoddha_none_early_zero,8,-1.0
bonus_success_Haryana_Steelers_vs_U.P._Yoddha_null_early_zero,6,-1.0
doordie_success_Haryana_Steelers_vs_U.P._Yoddha_none_early_single,4,-1.0
doordie_unknown_Haryana_Steelers_vs_U.P._Yoddha_none_early_zero,3,-1.0
bonus_success_Patna_Pirates_vs_U.P._Yoddha_null_early_zero,3,-1.0
