pattern,support,gain
doordie_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,9,8.0
doordie_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,8,7.0
doordie_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,7,6.0
bonus_success_Puneri_Paltan_vs_Bengaluru_Bulls_null_early_zero||doordie_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,6,5.0
doordie_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,24,-1.0
doordie_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,22,-1.0
regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,16,-1.0
bonus_success_Puneri_Paltan_vs_Bengaluru_Bulls_null_early_zero,15,-1.0
empty_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,13,-1.0
bonus_success_Puneri_Paltan_vs_Bengaluru_Bulls_unknown_early_zero,7,-1.0
