pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single,3,5.0
doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single,3,5.0
doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single,5,4.0
doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
bonus_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_null_early_zero||doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero,3,2.0
doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero,12,-1.0
doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
bonus_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_null_early_zero,3,-1.0
