pattern,support,gain
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,11,21.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,19,18.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,10,9.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,9,8.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||bonus_success_Tamil_Thalaivas_vs_U_Mumba_unknown_early_zero,7,6.0
bonus_success_Tamil_Thalaivas_vs_U_Mumba_unknown_early_zero||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,6,5.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,45,-1.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,26,-1.0
bonus_success_Tamil_Thalaivas_vs_U_Mumba_unknown_early_zero,17,-1.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_high,7,-1.0
