pattern,support,gain
empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,13,38.0
empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,17,33.0
empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,21,20.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,3,2.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,2,1.0
empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,25,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,5,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,3,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_null_early_zero,2,-1.0
regular_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,2,-1.0
