pattern,support,gain
empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,12,11.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_null_early_zero||empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,4,7.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_null_early_zero||empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,6,5.0
empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||bonus_success_Gujarat_Giants_vs_Puneri_Paltan_null_early_zero,4,3.0
empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,24,-1.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_null_early_zero,13,-1.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,7,-1.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_unknown_early_zero,7,-1.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,6,-1.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_high,4,-1.0
