pattern,support,gain
empty_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero||empty_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero||doordie_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero,4,3.0
doordie_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero||doordie_success_U_Mumba_vs_Patna_Pirates_none_early_single,2,1.0
doordie_success_U_Mumba_vs_Patna_Pirates_none_early_single||doordie_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero,2,1.0
empty_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero,10,-1.0
doordie_unknown_U_Mumba_vs_Patna_Pirates_none_early_zero,8,-1.0
doordie_success_U_Mumba_vs_Patna_Pirates_none_early_single,6,-1.0
bonus_success_U_Mumba_vs_Patna_Pirates_unknown_early_zero,3,-1.0
regular_success_U_Mumba_vs_Patna_Pirates_none_early_single,3,-1.0
doordie_success_U_Mumba_vs_Patna_Pirates_none_early_high,2,-1.0
