pattern,support,gain
doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero,12,11.0
doordie_success_nan_vs_Bengal_Warriors_none_early_single||doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero,10,9.0
doordie_success_nan_vs_Bengal_Warriors_none_early_single||doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero,5,9.0
doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero,5,9.0
doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero||doordie_success_nan_vs_Bengal_Warriors_none_early_single,8,7.0
doordie_success_nan_vs_Bengal_Warriors_none_early_single||doordie_success_nan_vs_Bengal_Warriors_none_early_single,5,4.0
doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero||bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,4,3.0
doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero,28,-1.0
doordie_success_nan_vs_Bengal_Warriors_none_early_single,19,-1.0
bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,7,-1.0
