pattern,support,gain
empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero||empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero||empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero,11,21.0
empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero||empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero||empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero||empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero,7,20.0
empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero||empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero,15,14.0
doordie_success_Haryana_Steelers_vs_Telugu_Titans_none_early_single||doordie_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero,7,6.0
empty_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero,23,-1.0
doordie_success_Haryana_Steelers_vs_Telugu_Titans_none_early_single,18,-1.0
doordie_unknown_Haryana_Steelers_vs_Telugu_Titans_none_early_zero,18,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero,8,-1.0
doordie_success_Haryana_Steelers_vs_Telugu_Titans_none_early_high,6,-1.0
doordie_success_Bengaluru_Bulls_vs_Telugu_Titans_none_early_single,6,-1.0
