pattern,support,gain
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,2,1.0
bonus_success_Telugu_Titans_vs_Patna_Pirates_raider_early_zero||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,1,0.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||allout_success_Telugu_Titans_vs_Patna_Pirates_none_early_high,1,0.0
allout_success_Telugu_Titans_vs_Patna_Pirates_none_early_high||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,1,0.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,5,-1.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,2,-1.0
bonus_success_Telugu_Titans_vs_Patna_Pirates_raider_early_zero,1,-1.0
allout_success_Telugu_Titans_vs_Patna_Pirates_none_early_high,1,-1.0
bonus_success_Telugu_Titans_vs_Patna_Pirates_nan_early_zero,1,-1.0
