pattern,support,gain
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,6,5.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,5,4.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,2,3.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,2,3.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,2,3.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,3,2.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,12,-1.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,9,-1.0
bonus_success_Tamil_Thalaivas_vs_U_Mumba_defender_early_zero,2,-1.0
bonus_success_Tamil_Thalaivas_vs_U_Mumba_raider_early_zero,2,-1.0
