pattern,support,gain
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,5,9.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,3,8.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,8,7.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,3,5.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,2,5.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,2,3.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,3,2.0
doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,2,1.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,12,-1.0
doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,4,-1.0
