pattern,support,gain
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||regular_success_nan_vs_Bengaluru_Bulls_none_early_single||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,9,17.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,16,15.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,11,10.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,8,7.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,7,6.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,5,4.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,5,4.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single,33,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,24,-1.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,22,-1.0
