pattern,support,gain
doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single||doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single||doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single,6,11.0
doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single||doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single,11,10.0
doordie_unknown_Dabang_Delhi_vs_Haryana_Steelers_none_early_zero||doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single,6,5.0
empty_unknown_Dabang_Delhi_vs_Haryana_Steelers_none_early_zero||empty_unknown_Dabang_Delhi_vs_Haryana_Steelers_none_early_zero,6,5.0
doordie_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single,25,-1.0
empty_unknown_Dabang_Delhi_vs_Haryana_Steelers_none_early_zero,17,-1.0
regular_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_single,15,-1.0
doordie_unknown_Dabang_Delhi_vs_Haryana_Steelers_none_early_zero,14,-1.0
bonus_success_Dabang_Delhi_vs_Haryana_Steelers_unknown_early_zero,6,-1.0
bonus_success_Dabang_Delhi_vs_Haryana_Steelers_none_early_zero,4,-1.0
