pattern,support,gain
empty_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero,11,10.0
doordie_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero,8,7.0
doordie_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_single,6,5.0
doordie_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_single,5,4.0
bonus_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_null_early_zero||empty_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero,5,4.0
empty_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero,22,-1.0
bonus_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_null_early_zero,17,-1.0
doordie_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_single,16,-1.0
regular_success_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_single,13,-1.0
doordie_unknown_Dabang_Delhi_vs_Jaipur_Pink_Panthers_none_early_zero,11,-1.0
