pattern,support,gain
doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero||doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero,9,8.0
doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero||doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single,8,7.0
doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single||doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero,7,6.0
doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single||empty_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero,7,6.0
empty_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero||doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single,6,5.0
doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single,22,-1.0
doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero,20,-1.0
empty_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero,16,-1.0
bonus_success_Patna_Pirates_vs_U.P._Yoddhas_unknown_early_zero,11,-1.0
regular_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single,8,-1.0
