pattern,support,gain
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,5,4.0
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single||bonus_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_null_early_zero,3,2.0
doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero,3,2.0
doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero,3,2.0
doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single||doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single,3,2.0
doordie_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_single,12,-1.0
doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero,10,-1.0
doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single,9,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_none_early_zero,5,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Tamil_Thalaivas_null_early_zero,4,-1.0
