pattern,support,gain
empty_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_nan_vs_Jaipur_Pink_Panthers_none_early_single,10,9.0
bonus_success_nan_vs_Jaipur_Pink_Panthers_unknown_early_zero||empty_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero,9,8.0
empty_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero,9,8.0
regular_success_nan_vs_Jaipur_Pink_Panthers_none_early_single||regular_success_nan_vs_Jaipur_Pink_Panthers_none_early_single,7,6.0
regular_success_nan_vs_Jaipur_Pink_Panthers_none_early_single||empty_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero,5,4.0
empty_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero,30,-1.0
regular_success_nan_vs_Jaipur_Pink_Panthers_none_early_single,21,-1.0
bonus_success_nan_vs_Jaipur_Pink_Panthers_unknown_early_zero,15,-1.0
regular_success_nan_vs_Jaipur_Pink_Panthers_none_early_high,6,-1.0
doordie_success_nan_vs_Jaipur_Pink_Panthers_none_early_single,5,-1.0
