pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,5,9.0
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,9,8.0
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,6,5.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,5,4.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,21,-1.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,11,-1.0
doordie_unknown_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_zero,7,-1.0
doordie_success_Bengal_Warriors_vs_Jaipur_Pink_Panthers_none_early_single,7,-1.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_high,3,-1.0
