pattern,support,gain
doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,3,8.0
doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,4,7.0
doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,6,5.0
doordie_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single||doordie_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single,4,3.0
bonus_success_Puneri_Paltan_vs_Patna_Pirates_null_early_zero||doordie_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single,3,2.0
doordie_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single,8,-1.0
doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,8,-1.0
bonus_success_Puneri_Paltan_vs_Patna_Pirates_null_early_zero,4,-1.0
bonus_success_Puneri_Paltan_vs_Patna_Pirates_right_corner_early_zero,2,-1.0
