pattern,support,gain
empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero,22,21.0
empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single,8,15.0
bonus_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_unknown_early_zero||empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero,7,13.0
empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single,12,11.0
bonus_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_unknown_early_zero||empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero,11,10.0
doordie_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single||empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero,8,7.0
empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero,56,-1.0
bonus_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_unknown_early_zero,18,-1.0
regular_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single,16,-1.0
doordie_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single,10,-1.0
