pattern,support,gain
regular_success_nan_vs_Patna_Pirates_none_early_single||empty_unknown_nan_vs_Patna_Pirates_none_early_zero||regular_success_nan_vs_Patna_Pirates_none_early_single,4,7.0
regular_success_nan_vs_Patna_Pirates_none_early_single||regular_success_nan_vs_Patna_Pirates_none_early_single||regular_success_nan_vs_Patna_Pirates_none_early_single,4,7.0
empty_unknown_nan_vs_Patna_Pirates_none_early_zero||empty_unknown_nan_vs_Patna_Pirates_none_early_zero,5,4.0
empty_unknown_nan_vs_Patna_Pirates_none_early_zero||regular_success_nan_vs_Patna_Pirates_none_early_single,5,4.0
regular_success_nan_vs_Patna_Pirates_none_early_single||regular_success_nan_vs_Patna_Pirates_none_early_single,5,4.0
regular_success_nan_vs_Patna_Pirates_none_early_single||empty_unknown_nan_vs_Patna_Pirates_none_early_zero,4,3.0
empty_unknown_nan_vs_Patna_Pirates_none_early_zero||bonus_success_nan_vs_Patna_Pirates_raider_early_zero,3,2.0
empty_unknown_nan_vs_Patna_Pirates_none_early_zero,14,-1.0
regular_success_nan_vs_Patna_Pirates_none_early_single,13,-1.0
bonus_success_nan_vs_Patna_Pirates_raider_early_zero,4,-1.0
