pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,7,6.0
empty_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||regular_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,7,6.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero,6,5.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,6,5.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,6,5.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,20,-1.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,16,-1.0
empty_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,14,-1.0
bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero,12,-1.0
regular_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,12,-1.0
