pattern,support,gain
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,3,5.0
empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero||bonus_success_Dabang_Delhi_vs_Gujarat_Giants_unknown_early_zero||empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,3,5.0
bonus_success_Dabang_Delhi_vs_Gujarat_Giants_unknown_early_zero||empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero||empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,3,5.0
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,5,4.0
empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero||bonus_success_Dabang_Delhi_vs_Gujarat_Giants_unknown_early_zero,3,2.0
bonus_success_Dabang_Delhi_vs_Gujarat_Giants_unknown_early_zero||empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,3,2.0
empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero||empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,3,2.0
doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero,9,-1.0
empty_unknown_Dabang_Delhi_vs_Gujarat_Giants_none_early_zero,7,-1.0
bonus_success_Dabang_Delhi_vs_Gujarat_Giants_unknown_early_zero,3,-1.0
