pattern,support,gain
regular_success_nan_vs_Puneri_Paltan_none_early_single||regular_success_nan_vs_Puneri_Paltan_none_early_single,5,4.0
bonus_success_nan_vs_Puneri_Paltan_null_early_zero||bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero||regular_success_nan_vs_Puneri_Paltan_none_early_single,2,3.0
bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero||regular_success_nan_vs_Puneri_Paltan_none_early_single||regular_success_nan_vs_Puneri_Paltan_none_early_single,2,3.0
bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero||regular_success_nan_vs_Puneri_Paltan_none_early_single,3,2.0
bonus_success_nan_vs_Puneri_Paltan_null_early_zero||bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero,2,1.0
regular_success_nan_vs_Puneri_Paltan_none_early_single||bonus_success_nan_vs_Puneri_Paltan_null_early_zero,2,1.0
bonus_success_nan_vs_Puneri_Paltan_null_early_zero||bonus_success_nan_vs_Puneri_Paltan_null_early_zero,2,1.0
regular_success_nan_vs_Puneri_Paltan_none_early_single,9,-1.0
bonus_success_nan_vs_Puneri_Paltan_null_early_zero,6,-1.0
bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero,3,-1.0
