pattern,support,gain
regular_success_nan_vs_U.P._Yoddhas_none_early_single||regular_success_nan_vs_U.P._Yoddhas_none_early_single,6,5.0
regular_success_nan_vs_U.P._Yoddhas_none_early_single||regular_success_nan_vs_U.P._Yoddhas_none_early_single||empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero,2,3.0
regular_success_nan_vs_U.P._Yoddhas_none_early_single||regular_success_nan_vs_U.P._Yoddhas_none_early_single||regular_success_nan_vs_U.P._Yoddhas_none_early_single,2,3.0
regular_success_nan_vs_U.P._Yoddhas_none_early_single||empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero,2,1.0
empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero||bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero,1,0.0
bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero||bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero,1,0.0
regular_success_nan_vs_U.P._Yoddhas_none_early_single,10,-1.0
bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero,3,-1.0
empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero,2,-1.0
doordie_success_nan_vs_U.P._Yoddhas_none_early_single,1,-1.0
