pattern,support,gain
doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero,6,5.0
doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero,3,5.0
doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_single||doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero,3,2.0
doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_single||doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_single,3,2.0
doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero||doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_single,2,1.0
doordie_unknown_Puneri_Paltan_vs_Telugu_Titans_none_early_zero,13,-1.0
doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_single,8,-1.0
doordie_success_Puneri_Paltan_vs_Telugu_Titans_none_early_high,3,-1.0
bonus_success_Puneri_Paltan_vs_Telugu_Titans_left_cover_early_zero,2,-1.0
bonus_success_Puneri_Paltan_vs_Telugu_Titans_unknown_early_zero,2,-1.0
