pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,2,3.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,3,2.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,3,2.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,2,1.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||bonus_success_Gujarat_Giants_vs_Haryana_Steelers_right_corner_early_zero,2,1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_right_corner_early_zero||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,2,1.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,9,-1.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,6,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,2,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_right_corner_early_zero,2,-1.0
