pattern,support,gain
empty_unknown_nan_vs_Gujarat_Giants_none_early_zero||empty_unknown_nan_vs_Gujarat_Giants_none_early_zero,7,6.0
bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero||empty_unknown_nan_vs_Gujarat_Giants_none_early_zero||empty_unknown_nan_vs_Gujarat_Giants_none_early_zero,3,5.0
bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero||empty_unknown_nan_vs_Gujarat_Giants_none_early_zero,5,4.0
empty_unknown_nan_vs_Gujarat_Giants_none_early_zero||bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero,3,2.0
regular_success_nan_vs_Gujarat_Giants_none_early_single||bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero,3,2.0
empty_unknown_nan_vs_Gujarat_Giants_none_early_zero,17,-1.0
bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero,7,-1.0
regular_success_nan_vs_Gujarat_Giants_none_early_single,6,-1.0
doordie_success_nan_vs_Gujarat_Giants_none_early_single,3,-1.0
regular_success_nan_vs_Gujarat_Giants_none_early_high,2,-1.0
