pattern,support,gain
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,9,8.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,9,8.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,7,6.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,5,4.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,3,2.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,3,2.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,27,-1.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single,13,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,11,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_null_early_zero,3,-1.0
