pattern,support,gain
doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero||doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single,8,7.0
doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero,7,6.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddha_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U.P._Yoddha_none_early_single,6,5.0
doordie_unknown_Telugu_Titans_vs_U.P._Yoddha_none_early_zero,22,-1.0
doordie_success_Telugu_Titans_vs_U.P._Yoddha_none_early_single,12,-1.0
doordie_success_Tamil_Thalaivas_vs_U.P._Yoddha_none_early_single,10,-1.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddha_none_early_zero,9,-1.0
bonus_success_Tamil_Thalaivas_vs_U.P._Yoddha_null_early_zero,7,-1.0
bonus_success_Telugu_Titans_vs_U.P._Yoddha_null_early_zero,6,-1.0
bonus_success_Telugu_Titans_vs_U.P._Yoddha_all_rounder_early_zero,5,-1.0
