pattern,support,gain
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,15,14.0
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero||regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single,14,13.0
bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,14,13.0
regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single||empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,13,12.0
empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,56,-1.0
regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single,37,-1.0
doordie_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single,25,-1.0
bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero,22,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero,19,-1.0
bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_null_early_zero,13,-1.0
