pattern,support,gain
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,18,17.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,8,15.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,6,11.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,9,8.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,8,7.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,5,4.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,5,4.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,33,-1.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,12,-1.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,8,-1.0
