pattern,support,gain
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,9,8.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,4,7.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||regular_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,4,3.0
regular_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,4,3.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_left_cover_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,3,2.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,16,-1.0
regular_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,6,-1.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_left_cover_early_zero,4,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,4,-1.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero,4,-1.0
